,freight_demand_scenario,year,energy_system_scenario,region,technology,upstream_CO2_emission_factor,CO2_emission_factor_unit
3945,business_as_usual,2040,net_zero_2050,central,hydrogen,-12.00863803621521,kg_of_CO2/kg_of_H2
3946,business_as_usual,2040,net_zero_2050,middle_atlantic,electricity,0.0043605630776248,kg of CO2/kWh of electricity
3947,business_as_usual,2040,net_zero_2050,middle_atlantic,hydrogen,-12.008565273247928,kg_of_CO2/kg_of_H2
3948,business_as_usual,2040,net_zero_2050,north_east,electricity,0.0162176949221589,kg of CO2/kWh of electricity
3949,business_as_usual,2040,net_zero_2050,north_east,hydrogen,-12.008571948710427,kg_of_CO2/kg_of_H2
3950,business_as_usual,2040,net_zero_2050,north_west,electricity,1.6750915633755565e-08,kg of CO2/kWh of electricity
3951,business_as_usual,2040,net_zero_2050,north_west,hydrogen,-12.008635620540444,kg_of_CO2/kg_of_H2
3952,business_as_usual,2040,net_zero_2050,north_central,electricity,4.063289579293629e-09,kg of CO2/kWh of electricity
3953,business_as_usual,2040,net_zero_2050,north_central,hydrogen,-12.00863884410752,kg_of_CO2/kg_of_H2
3954,business_as_usual,2040,net_zero_2050,south_east,electricity,0.0083905392769121,kg of CO2/kWh of electricity
3955,business_as_usual,2040,net_zero_2050,south_east,hydrogen,-12.008639078812466,kg_of_CO2/kg_of_H2
3956,business_as_usual,2040,net_zero_2050,south_west,electricity,1.5076364178698642e-08,kg of CO2/kWh of electricity
3957,business_as_usual,2040,net_zero_2050,south_west,hydrogen,-12.008635521665276,kg_of_CO2/kg_of_H2
3958,business_as_usual,2040,net_zero_2050,texas,electricity,4.250857669900584e-09,kg of CO2/kWh of electricity
3959,business_as_usual,2040,net_zero_2050,texas,hydrogen,-12.008636395948034,kg_of_CO2/kg_of_H2
4266,business_as_usual,2040,50%_reduction_2050,california,electricity,0.0029641383957777,kg of CO2/kWh of electricity
4267,business_as_usual,2040,50%_reduction_2050,california,hydrogen,-12.00863938126142,kg_of_CO2/kg_of_H2
4268,business_as_usual,2040,50%_reduction_2050,central,electricity,0.0344564451449596,kg of CO2/kWh of electricity
4269,business_as_usual,2040,50%_reduction_2050,central,hydrogen,6.022846331747799,kg_of_CO2/kg_of_H2
4270,business_as_usual,2040,50%_reduction_2050,middle_atlantic,electricity,0.1650215150826998,kg of CO2/kWh of electricity
4271,business_as_usual,2040,50%_reduction_2050,middle_atlantic,hydrogen,6.031201562769232,kg_of_CO2/kg_of_H2
4272,business_as_usual,2040,50%_reduction_2050,north_east,electricity,0.0508521736346276,kg of CO2/kWh of electricity
4273,business_as_usual,2040,50%_reduction_2050,north_east,hydrogen,6.027452243452835,kg_of_CO2/kg_of_H2
4274,business_as_usual,2040,50%_reduction_2050,north_west,electricity,0.0574941522676416,kg of CO2/kWh of electricity
4275,business_as_usual,2040,50%_reduction_2050,north_west,hydrogen,6.019084381013231,kg_of_CO2/kg_of_H2
4276,business_as_usual,2040,50%_reduction_2050,north_central,electricity,0.0389381587914261,kg of CO2/kWh of electricity
4277,business_as_usual,2040,50%_reduction_2050,north_central,hydrogen,6.026533215404924,kg_of_CO2/kg_of_H2
4278,business_as_usual,2040,50%_reduction_2050,south_east,electricity,0.1564672278834236,kg of CO2/kWh of electricity
4279,business_as_usual,2040,50%_reduction_2050,south_east,hydrogen,6.028975287239208,kg_of_CO2/kg_of_H2
4280,business_as_usual,2040,50%_reduction_2050,south_west,electricity,0.0374973980934446,kg of CO2/kWh of electricity
4281,business_as_usual,2040,50%_reduction_2050,south_west,hydrogen,6.03394032849622,kg_of_CO2/kg_of_H2
4282,business_as_usual,2040,50%_reduction_2050,texas,electricity,0.0452713803277331,kg of CO2/kWh of electricity
4283,business_as_usual,2040,50%_reduction_2050,texas,hydrogen,6.026465543202852,kg_of_CO2/kg_of_H2
4608,business_as_usual,2040,business_as_usual,california,electricity,0.0086555188572459,kg of CO2/kWh of electricity
4609,business_as_usual,2040,business_as_usual,california,hydrogen,-12.008639765390663,kg_of_CO2/kg_of_H2
4610,business_as_usual,2040,business_as_usual,central,electricity,0.163384983865501,kg of CO2/kWh of electricity
4611,business_as_usual,2040,business_as_usual,central,hydrogen,6.042150958748434,kg_of_CO2/kg_of_H2
4612,business_as_usual,2040,business_as_usual,middle_atlantic,electricity,0.2191971314886795,kg of CO2/kWh of electricity
4613,business_as_usual,2040,business_as_usual,middle_atlantic,hydrogen,6.0443175866842935,kg_of_CO2/kg_of_H2
4614,business_as_usual,2040,business_as_usual,north_east,electricity,0.054745475307533,kg of CO2/kWh of electricity
4615,business_as_usual,2040,business_as_usual,north_east,hydrogen,6.0412594956829775,kg_of_CO2/kg_of_H2
4616,business_as_usual,2040,business_as_usual,north_west,electricity,0.2647114570256532,kg of CO2/kWh of electricity
4617,business_as_usual,2040,business_as_usual,north_west,hydrogen,6.044098913607681,kg_of_CO2/kg_of_H2
4618,business_as_usual,2040,business_as_usual,north_central,electricity,0.2978714912785103,kg of CO2/kWh of electricity
4619,business_as_usual,2040,business_as_usual,north_central,hydrogen,6.0438000265993725,kg_of_CO2/kg_of_H2
4620,business_as_usual,2040,business_as_usual,south_east,electricity,0.2333062467661441,kg of CO2/kWh of electricity
4621,business_as_usual,2040,business_as_usual,south_east,hydrogen,6.044466421728746,kg_of_CO2/kg_of_H2
4622,business_as_usual,2040,business_as_usual,south_west,electricity,0.1726290746577004,kg of CO2/kWh of electricity
4623,business_as_usual,2040,business_as_usual,south_west,hydrogen,6.0475152127961405,kg_of_CO2/kg_of_H2
4624,business_as_usual,2040,business_as_usual,texas,electricity,0.1016642957740465,kg of CO2/kWh of electricity
4625,business_as_usual,2040,business_as_usual,texas,hydrogen,6.041767281281015,kg_of_CO2/kg_of_H2
4914,business_as_usual,2045,net_zero_2050,california,electricity,5.5331118600134674e-08,kg of CO2/kWh of electricity
4915,business_as_usual,2045,net_zero_2050,california,hydrogen,-5.120559324528697,kg_of_CO2/kg_of_H2
4916,business_as_usual,2045,net_zero_2050,central,electricity,3.938868227832344e-09,kg of CO2/kWh of electricity
4917,business_as_usual,2045,net_zero_2050,central,hydrogen,-12.008634366042015,kg_of_CO2/kg_of_H2
4918,business_as_usual,2045,net_zero_2050,middle_atlantic,electricity,1.6288352381118653e-08,kg of CO2/kWh of electricity
4919,business_as_usual,2045,net_zero_2050,middle_atlantic,hydrogen,-12.008374566504708,kg_of_CO2/kg_of_H2
4920,business_as_usual,2045,net_zero_2050,north_east,electricity,2.7217197644189545e-08,kg of CO2/kWh of electricity
4921,business_as_usual,2045,net_zero_2050,north_east,hydrogen,-12.008346246492186,kg_of_CO2/kg_of_H2
4922,business_as_usual,2045,net_zero_2050,north_west,electricity,1.3279387382605714e-08,kg of CO2/kWh of electricity
4923,business_as_usual,2045,net_zero_2050,north_west,hydrogen,-12.008621567638873,kg_of_CO2/kg_of_H2
4924,business_as_usual,2045,net_zero_2050,north_central,electricity,-3.1713614595547265e-10,kg of CO2/kWh of electricity
4925,business_as_usual,2045,net_zero_2050,north_central,hydrogen,-12.00863583568532,kg_of_CO2/kg_of_H2
4926,business_as_usual,2045,net_zero_2050,south_east,electricity,0.0005973828715486,kg of CO2/kWh of electricity
4927,business_as_usual,2045,net_zero_2050,south_east,hydrogen,-12.008636011878076,kg_of_CO2/kg_of_H2
4928,business_as_usual,2045,net_zero_2050,south_west,electricity,1.1061969451057391e-08,kg of CO2/kWh of electricity
4929,business_as_usual,2045,net_zero_2050,south_west,hydrogen,-12.008596415371606,kg_of_CO2/kg_of_H2
4930,business_as_usual,2045,net_zero_2050,texas,electricity,8.702945109655343e-09,kg of CO2/kWh of electricity
4931,business_as_usual,2045,net_zero_2050,texas,hydrogen,-12.008599852357026,kg_of_CO2/kg_of_H2
5238,business_as_usual,2045,50%_reduction_2050,california,electricity,0.0022613532629075,kg of CO2/kWh of electricity
5239,business_as_usual,2045,50%_reduction_2050,california,hydrogen,-12.008638311579547,kg_of_CO2/kg_of_H2
5240,business_as_usual,2045,50%_reduction_2050,central,electricity,0.0022904466192108,kg of CO2/kWh of electricity
5241,business_as_usual,2045,50%_reduction_2050,central,hydrogen,-12.008610154386105,kg_of_CO2/kg_of_H2
5242,business_as_usual,2045,50%_reduction_2050,middle_atlantic,electricity,0.1135257457176335,kg of CO2/kWh of electricity
5243,business_as_usual,2045,50%_reduction_2050,middle_atlantic,hydrogen,-12.008450497143077,kg_of_CO2/kg_of_H2
5244,business_as_usual,2045,50%_reduction_2050,north_east,electricity,0.0597408509575123,kg of CO2/kWh of electricity
5245,business_as_usual,2045,50%_reduction_2050,north_east,hydrogen,-12.008472511608318,kg_of_CO2/kg_of_H2
5246,business_as_usual,2045,50%_reduction_2050,north_west,electricity,0.000369073797281,kg of CO2/kWh of electricity
5247,business_as_usual,2045,50%_reduction_2050,north_west,hydrogen,-12.00831539029256,kg_of_CO2/kg_of_H2
5248,business_as_usual,2045,50%_reduction_2050,north_central,electricity,3.251109418419032e-08,kg of CO2/kWh of electricity
5249,business_as_usual,2045,50%_reduction_2050,north_central,hydrogen,-12.00860583312816,kg_of_CO2/kg_of_H2
5250,business_as_usual,2045,50%_reduction_2050,south_east,electricity,0.0242739220261218,kg of CO2/kWh of electricity
5251,business_as_usual,2045,50%_reduction_2050,south_east,hydrogen,-12.008628940801657,kg_of_CO2/kg_of_H2
5252,business_as_usual,2045,50%_reduction_2050,south_west,electricity,0.0076426823398207,kg of CO2/kWh of electricity
5253,business_as_usual,2045,50%_reduction_2050,south_west,hydrogen,-12.008460415513689,kg_of_CO2/kg_of_H2
5254,business_as_usual,2045,50%_reduction_2050,texas,electricity,0.0173647171862864,kg of CO2/kWh of electricity
5255,business_as_usual,2045,50%_reduction_2050,texas,hydrogen,-12.008600599130231,kg_of_CO2/kg_of_H2
5580,business_as_usual,2045,business_as_usual,california,electricity,0.0120720148061733,kg of CO2/kWh of electricity
5581,business_as_usual,2045,business_as_usual,california,hydrogen,-12.00863952556478,kg_of_CO2/kg_of_H2
5582,business_as_usual,2045,business_as_usual,central,electricity,0.1530226956351147,kg of CO2/kWh of electricity
5583,business_as_usual,2045,business_as_usual,central,hydrogen,6.031330619118367,kg_of_CO2/kg_of_H2
5584,business_as_usual,2045,business_as_usual,middle_atlantic,electricity,0.2177420456925618,kg of CO2/kWh of electricity
5585,business_as_usual,2045,business_as_usual,middle_atlantic,hydrogen,5.90043232542687,kg_of_CO2/kg_of_H2
5586,business_as_usual,2045,business_as_usual,north_east,electricity,0.0597131857988321,kg of CO2/kWh of electricity
5587,business_as_usual,2045,business_as_usual,north_east,hydrogen,5.966022020166004,kg_of_CO2/kg_of_H2
5588,business_as_usual,2045,business_as_usual,north_west,electricity,0.242659135386079,kg of CO2/kWh of electricity
5589,business_as_usual,2045,business_as_usual,north_west,hydrogen,6.01667065577168,kg_of_CO2/kg_of_H2
5590,business_as_usual,2045,business_as_usual,north_central,electricity,0.26031665613061,kg of CO2/kWh of electricity
5591,business_as_usual,2045,business_as_usual,north_central,hydrogen,6.036425603085163,kg_of_CO2/kg_of_H2
5592,business_as_usual,2045,business_as_usual,south_east,electricity,0.2298053189830747,kg of CO2/kWh of electricity
5593,business_as_usual,2045,business_as_usual,south_east,hydrogen,6.047506155825596,kg_of_CO2/kg_of_H2
5594,business_as_usual,2045,business_as_usual,south_west,electricity,0.1497845039419954,kg of CO2/kWh of electricity
5595,business_as_usual,2045,business_as_usual,south_west,hydrogen,6.047515734753525,kg_of_CO2/kg_of_H2
5596,business_as_usual,2045,business_as_usual,texas,electricity,0.0801195478343201,kg of CO2/kWh of electricity
5597,business_as_usual,2045,business_as_usual,texas,hydrogen,6.047501205816974,kg_of_CO2/kg_of_H2
5886,business_as_usual,2050,net_zero_2050,california,electricity,7.189141704369329e-08,kg of CO2/kWh of electricity
5887,business_as_usual,2050,net_zero_2050,california,hydrogen,-5.120488241114442,kg_of_CO2/kg_of_H2
5888,business_as_usual,2050,net_zero_2050,central,electricity,1.1316484034959969e-08,kg of CO2/kWh of electricity
5889,business_as_usual,2050,net_zero_2050,central,hydrogen,-12.00859897098151,kg_of_CO2/kg_of_H2
5890,business_as_usual,2050,net_zero_2050,middle_atlantic,electricity,1.722409336327399e-08,kg of CO2/kWh of electricity
5891,business_as_usual,2050,net_zero_2050,middle_atlantic,hydrogen,-12.008118341947158,kg_of_CO2/kg_of_H2
5892,business_as_usual,2050,net_zero_2050,north_east,electricity,3.0172246676057043e-08,kg of CO2/kWh of electricity
5893,business_as_usual,2050,net_zero_2050,north_east,hydrogen,-12.008072237607228,kg_of_CO2/kg_of_H2
5894,business_as_usual,2050,net_zero_2050,north_west,electricity,5.3007634949430545e-08,kg of CO2/kWh of electricity
5895,business_as_usual,2050,net_zero_2050,north_west,hydrogen,-11.938999244280543,kg_of_CO2/kg_of_H2
5896,business_as_usual,2050,net_zero_2050,north_central,electricity,1.1948811103813841e-08,kg of CO2/kWh of electricity
5897,business_as_usual,2050,net_zero_2050,north_central,hydrogen,-12.00863142143066,kg_of_CO2/kg_of_H2
5898,business_as_usual,2050,net_zero_2050,south_east,electricity,-5.341671164226561e-09,kg of CO2/kWh of electricity
5899,business_as_usual,2050,net_zero_2050,south_east,hydrogen,-12.008634099551513,kg_of_CO2/kg_of_H2
5900,business_as_usual,2050,net_zero_2050,south_west,electricity,1.4738876540250791e-08,kg of CO2/kWh of electricity
5901,business_as_usual,2050,net_zero_2050,south_west,hydrogen,-3.6924069635983456,kg_of_CO2/kg_of_H2
5902,business_as_usual,2050,net_zero_2050,texas,electricity,2.0361765421466358e-08,kg of CO2/kWh of electricity
5903,business_as_usual,2050,net_zero_2050,texas,hydrogen,-5.1566925128229135,kg_of_CO2/kg_of_H2
6210,business_as_usual,2050,50%_reduction_2050,california,electricity,0.0013944361012731,kg of CO2/kWh of electricity
6211,business_as_usual,2050,50%_reduction_2050,california,hydrogen,-12.008636637377537,kg_of_CO2/kg_of_H2
6212,business_as_usual,2050,50%_reduction_2050,central,electricity,1.1942506674085364e-08,kg of CO2/kWh of electricity
6213,business_as_usual,2050,50%_reduction_2050,central,hydrogen,-12.008638312105548,kg_of_CO2/kg_of_H2
6214,business_as_usual,2050,50%_reduction_2050,middle_atlantic,electricity,0.1069466214664739,kg of CO2/kWh of electricity
6215,business_as_usual,2050,50%_reduction_2050,middle_atlantic,hydrogen,-12.008526562563397,kg_of_CO2/kg_of_H2
6216,business_as_usual,2050,50%_reduction_2050,north_east,electricity,0.0447211803722302,kg of CO2/kWh of electricity
6217,business_as_usual,2050,50%_reduction_2050,north_east,hydrogen,-12.008554759616194,kg_of_CO2/kg_of_H2
6218,business_as_usual,2050,50%_reduction_2050,north_west,electricity,4.9394598998806816e-08,kg of CO2/kWh of electricity
6219,business_as_usual,2050,50%_reduction_2050,north_west,hydrogen,-12.00860348633369,kg_of_CO2/kg_of_H2
6220,business_as_usual,2050,50%_reduction_2050,north_central,electricity,-7.548762943467466e-08,kg of CO2/kWh of electricity
6221,business_as_usual,2050,50%_reduction_2050,north_central,hydrogen,-12.008639485055902,kg_of_CO2/kg_of_H2
6222,business_as_usual,2050,50%_reduction_2050,south_east,electricity,-0.0772336822234732,kg of CO2/kWh of electricity
6223,business_as_usual,2050,50%_reduction_2050,south_east,hydrogen,-12.008638809691234,kg_of_CO2/kg_of_H2
6224,business_as_usual,2050,50%_reduction_2050,south_west,electricity,2.3569626545743095e-08,kg of CO2/kWh of electricity
6225,business_as_usual,2050,50%_reduction_2050,south_west,hydrogen,-12.0085678421307,kg_of_CO2/kg_of_H2
6226,business_as_usual,2050,50%_reduction_2050,texas,electricity,1.5899450710780343e-08,kg of CO2/kWh of electricity
6227,business_as_usual,2050,50%_reduction_2050,texas,hydrogen,-12.008636875275934,kg_of_CO2/kg_of_H2
6552,business_as_usual,2050,business_as_usual,california,electricity,0.0108241194890536,kg of CO2/kWh of electricity
6553,business_as_usual,2050,business_as_usual,california,hydrogen,-12.008639321115934,kg_of_CO2/kg_of_H2
6554,business_as_usual,2050,business_as_usual,central,electricity,0.1328945528794384,kg of CO2/kWh of electricity
6555,business_as_usual,2050,business_as_usual,central,hydrogen,6.04748356943855,kg_of_CO2/kg_of_H2
6556,business_as_usual,2050,business_as_usual,middle_atlantic,electricity,0.2558499606361666,kg of CO2/kWh of electricity
6557,business_as_usual,2050,business_as_usual,middle_atlantic,hydrogen,6.0122997610662,kg_of_CO2/kg_of_H2
6558,business_as_usual,2050,business_as_usual,north_east,electricity,0.0826217915663471,kg of CO2/kWh of electricity
6559,business_as_usual,2050,business_as_usual,north_east,hydrogen,6.047154359542838,kg_of_CO2/kg_of_H2
6560,business_as_usual,2050,business_as_usual,north_west,electricity,0.1366511497621608,kg of CO2/kWh of electricity
6561,business_as_usual,2050,business_as_usual,north_west,hydrogen,6.047382906545367,kg_of_CO2/kg_of_H2
6562,business_as_usual,2050,business_as_usual,north_central,electricity,0.1822778581905408,kg of CO2/kWh of electricity
6563,business_as_usual,2050,business_as_usual,north_central,hydrogen,6.047496376701551,kg_of_CO2/kg_of_H2
6564,business_as_usual,2050,business_as_usual,south_east,electricity,0.2206612052171274,kg of CO2/kWh of electricity
6565,business_as_usual,2050,business_as_usual,south_east,hydrogen,6.04750619941642,kg_of_CO2/kg_of_H2
6566,business_as_usual,2050,business_as_usual,south_west,electricity,0.0864738966612574,kg of CO2/kWh of electricity
6567,business_as_usual,2050,business_as_usual,south_west,hydrogen,6.047514544130198,kg_of_CO2/kg_of_H2
6568,business_as_usual,2050,business_as_usual,texas,electricity,0.0641594482388672,kg of CO2/kWh of electricity
6569,business_as_usual,2050,business_as_usual,texas,hydrogen,6.047499873206642,kg_of_CO2/kg_of_H2
1026,business_as_usual,2025,net_zero_2050,california,catenary,0.1213693430178199,kg of CO2/kWh of electricity
1028,business_as_usual,2025,net_zero_2050,central,catenary,0.0994101680846696,kg of CO2/kWh of electricity
1030,business_as_usual,2025,net_zero_2050,middle_atlantic,catenary,0.1752642825190684,kg of CO2/kWh of electricity
1032,business_as_usual,2025,net_zero_2050,north_east,catenary,0.0992925218715017,kg of CO2/kWh of electricity
1034,business_as_usual,2025,net_zero_2050,north_west,catenary,0.0528480449085972,kg of CO2/kWh of electricity
1036,business_as_usual,2025,net_zero_2050,north_central,catenary,0.201218187485353,kg of CO2/kWh of electricity
1038,business_as_usual,2025,net_zero_2050,south_east,catenary,0.2151175610860699,kg of CO2/kWh of electricity
1040,business_as_usual,2025,net_zero_2050,south_west,catenary,0.1555963209499019,kg of CO2/kWh of electricity
1042,business_as_usual,2025,net_zero_2050,texas,catenary,0.0969660288630677,kg of CO2/kWh of electricity
1350,business_as_usual,2025,50%_reduction_2050,california,catenary,0.1237701293842349,kg of CO2/kWh of electricity
1352,business_as_usual,2025,50%_reduction_2050,central,catenary,0.302854908633219,kg of CO2/kWh of electricity
1354,business_as_usual,2025,50%_reduction_2050,middle_atlantic,catenary,0.173453264294861,kg of CO2/kWh of electricity
1356,business_as_usual,2025,50%_reduction_2050,north_east,catenary,0.0985992300848143,kg of CO2/kWh of electricity
1358,business_as_usual,2025,50%_reduction_2050,north_west,catenary,0.106603314945559,kg of CO2/kWh of electricity
1360,business_as_usual,2025,50%_reduction_2050,north_central,catenary,0.4159639576492183,kg of CO2/kWh of electricity
1362,business_as_usual,2025,50%_reduction_2050,south_east,catenary,0.3043888888261168,kg of CO2/kWh of electricity
1364,business_as_usual,2025,50%_reduction_2050,south_west,catenary,0.3521742418953062,kg of CO2/kWh of electricity
1366,business_as_usual,2025,50%_reduction_2050,texas,catenary,0.2459971357518866,kg of CO2/kWh of electricity
1692,business_as_usual,2025,business_as_usual,california,catenary,0.1239241703647521,kg of CO2/kWh of electricity
1694,business_as_usual,2025,business_as_usual,central,catenary,0.3733225977750147,kg of CO2/kWh of electricity
1696,business_as_usual,2025,business_as_usual,middle_atlantic,catenary,0.2637262174196627,kg of CO2/kWh of electricity
1698,business_as_usual,2025,business_as_usual,north_east,catenary,0.0994283990550994,kg of CO2/kWh of electricity
1700,business_as_usual,2025,business_as_usual,north_west,catenary,0.1714044024061591,kg of CO2/kWh of electricity
1702,business_as_usual,2025,business_as_usual,north_central,catenary,0.4715189640985371,kg of CO2/kWh of electricity
1704,business_as_usual,2025,business_as_usual,south_east,catenary,0.3085658805986329,kg of CO2/kWh of electricity
1706,business_as_usual,2025,business_as_usual,south_west,catenary,0.3913477652321585,kg of CO2/kWh of electricity
1708,business_as_usual,2025,business_as_usual,texas,catenary,0.2528315276949193,kg of CO2/kWh of electricity
1998,business_as_usual,2030,net_zero_2050,california,catenary,0.0019198541571691,kg of CO2/kWh of electricity
2000,business_as_usual,2030,net_zero_2050,central,catenary,0.0317912867919091,kg of CO2/kWh of electricity
2002,business_as_usual,2030,net_zero_2050,middle_atlantic,catenary,0.1752648043692582,kg of CO2/kWh of electricity
2004,business_as_usual,2030,net_zero_2050,north_east,catenary,0.0509036330627221,kg of CO2/kWh of electricity
2006,business_as_usual,2030,net_zero_2050,north_west,catenary,0.010400907891628,kg of CO2/kWh of electricity
2008,business_as_usual,2030,net_zero_2050,north_central,catenary,0.0474547139814077,kg of CO2/kWh of electricity
2010,business_as_usual,2030,net_zero_2050,south_east,catenary,0.0708497106362005,kg of CO2/kWh of electricity
2012,business_as_usual,2030,net_zero_2050,south_west,catenary,0.0299039066116692,kg of CO2/kWh of electricity
2014,business_as_usual,2030,net_zero_2050,texas,catenary,0.0318293269881274,kg of CO2/kWh of electricity
2322,business_as_usual,2030,50%_reduction_2050,california,catenary,0.0026748136338883,kg of CO2/kWh of electricity
2324,business_as_usual,2030,50%_reduction_2050,central,catenary,0.2388603476783712,kg of CO2/kWh of electricity
2326,business_as_usual,2030,50%_reduction_2050,middle_atlantic,catenary,0.2515148610352684,kg of CO2/kWh of electricity
2328,business_as_usual,2030,50%_reduction_2050,north_east,catenary,0.0476851247419961,kg of CO2/kWh of electricity
2330,business_as_usual,2030,50%_reduction_2050,north_west,catenary,0.2845470116316012,kg of CO2/kWh of electricity
2332,business_as_usual,2030,50%_reduction_2050,north_central,catenary,0.3690838149894976,kg of CO2/kWh of electricity
2334,business_as_usual,2030,50%_reduction_2050,south_east,catenary,0.2497741098193682,kg of CO2/kWh of electricity
2336,business_as_usual,2030,50%_reduction_2050,south_west,catenary,0.2512373192342126,kg of CO2/kWh of electricity
2338,business_as_usual,2030,50%_reduction_2050,texas,catenary,0.1170033666345875,kg of CO2/kWh of electricity
2664,business_as_usual,2030,business_as_usual,california,catenary,0.005102438170142,kg of CO2/kWh of electricity
2666,business_as_usual,2030,business_as_usual,central,catenary,0.2367018137138613,kg of CO2/kWh of electricity
2668,business_as_usual,2030,business_as_usual,middle_atlantic,catenary,0.2493446570080614,kg of CO2/kWh of electricity
2670,business_as_usual,2030,business_as_usual,north_east,catenary,0.0480314868065315,kg of CO2/kWh of electricity
2672,business_as_usual,2030,business_as_usual,north_west,catenary,0.2815606546312467,kg of CO2/kWh of electricity
2674,business_as_usual,2030,business_as_usual,north_central,catenary,0.3714022188281379,kg of CO2/kWh of electricity
2676,business_as_usual,2030,business_as_usual,south_east,catenary,0.2488896058033495,kg of CO2/kWh of electricity
2678,business_as_usual,2030,business_as_usual,south_west,catenary,0.2074677839648724,kg of CO2/kWh of electricity
2680,business_as_usual,2030,business_as_usual,texas,catenary,0.1215230702709937,kg of CO2/kWh of electricity
2970,business_as_usual,2035,net_zero_2050,california,catenary,0.0021999774775969,kg of CO2/kWh of electricity
2972,business_as_usual,2035,net_zero_2050,central,catenary,0.0041339415410597,kg of CO2/kWh of electricity
2974,business_as_usual,2035,net_zero_2050,middle_atlantic,catenary,0.0714801092534251,kg of CO2/kWh of electricity
2976,business_as_usual,2035,net_zero_2050,north_east,catenary,0.0313517244400975,kg of CO2/kWh of electricity
2978,business_as_usual,2035,net_zero_2050,north_west,catenary,3.845027218965936e-08,kg of CO2/kWh of electricity
2980,business_as_usual,2035,net_zero_2050,north_central,catenary,2.0527351848927193e-08,kg of CO2/kWh of electricity
2982,business_as_usual,2035,net_zero_2050,south_east,catenary,0.0103633341433975,kg of CO2/kWh of electricity
2984,business_as_usual,2035,net_zero_2050,south_west,catenary,2.5119074806356948e-08,kg of CO2/kWh of electricity
2986,business_as_usual,2035,net_zero_2050,texas,catenary,0.0062264267977817,kg of CO2/kWh of electricity
3294,business_as_usual,2035,50%_reduction_2050,california,catenary,0.0039217446237048,kg of CO2/kWh of electricity
3296,business_as_usual,2035,50%_reduction_2050,central,catenary,0.1751271552001715,kg of CO2/kWh of electricity
3298,business_as_usual,2035,50%_reduction_2050,middle_atlantic,catenary,0.2087957782130542,kg of CO2/kWh of electricity
3300,business_as_usual,2035,50%_reduction_2050,north_east,catenary,0.0491274185690816,kg of CO2/kWh of electricity
3302,business_as_usual,2035,50%_reduction_2050,north_west,catenary,0.1978062704497172,kg of CO2/kWh of electricity
3304,business_as_usual,2035,50%_reduction_2050,north_central,catenary,0.3379234609708183,kg of CO2/kWh of electricity
3306,business_as_usual,2035,50%_reduction_2050,south_east,catenary,0.2298045048741185,kg of CO2/kWh of electricity
3308,business_as_usual,2035,50%_reduction_2050,south_west,catenary,0.1142588311363987,kg of CO2/kWh of electricity
3310,business_as_usual,2035,50%_reduction_2050,texas,catenary,0.1043046138174675,kg of CO2/kWh of electricity
3636,business_as_usual,2035,business_as_usual,california,catenary,0.0060289872742815,kg of CO2/kWh of electricity
3638,business_as_usual,2035,business_as_usual,central,catenary,0.1841369828326564,kg of CO2/kWh of electricity
3640,business_as_usual,2035,business_as_usual,middle_atlantic,catenary,0.2335626522861655,kg of CO2/kWh of electricity
3642,business_as_usual,2035,business_as_usual,north_east,catenary,0.0494939238571757,kg of CO2/kWh of electricity
3644,business_as_usual,2035,business_as_usual,north_west,catenary,0.2627555807224723,kg of CO2/kWh of electricity
3646,business_as_usual,2035,business_as_usual,north_central,catenary,0.3544237253027136,kg of CO2/kWh of electricity
3648,business_as_usual,2035,business_as_usual,south_east,catenary,0.2448130854865016,kg of CO2/kWh of electricity
3650,business_as_usual,2035,business_as_usual,south_west,catenary,0.1937910658480479,kg of CO2/kWh of electricity
3652,business_as_usual,2035,business_as_usual,texas,catenary,0.1062973168481257,kg of CO2/kWh of electricity
3942,business_as_usual,2040,net_zero_2050,california,catenary,0.0006500199283057,kg of CO2/kWh of electricity
3944,business_as_usual,2040,net_zero_2050,central,catenary,1.4009983321311004e-09,kg of CO2/kWh of electricity
3946,business_as_usual,2040,net_zero_2050,middle_atlantic,catenary,0.0043605630776248,kg of CO2/kWh of electricity
3948,business_as_usual,2040,net_zero_2050,north_east,catenary,0.0162176949221589,kg of CO2/kWh of electricity
3950,business_as_usual,2040,net_zero_2050,north_west,catenary,1.6750915633755565e-08,kg of CO2/kWh of electricity
3952,business_as_usual,2040,net_zero_2050,north_central,catenary,4.063289579293629e-09,kg of CO2/kWh of electricity
3954,business_as_usual,2040,net_zero_2050,south_east,catenary,0.0083905392769121,kg of CO2/kWh of electricity
3956,business_as_usual,2040,net_zero_2050,south_west,catenary,1.5076364178698642e-08,kg of CO2/kWh of electricity
3958,business_as_usual,2040,net_zero_2050,texas,catenary,4.250857669900584e-09,kg of CO2/kWh of electricity
4266,business_as_usual,2040,50%_reduction_2050,california,catenary,0.0029641383957777,kg of CO2/kWh of electricity
4268,business_as_usual,2040,50%_reduction_2050,central,catenary,0.0344564451449596,kg of CO2/kWh of electricity
4270,business_as_usual,2040,50%_reduction_2050,middle_atlantic,catenary,0.1650215150826998,kg of CO2/kWh of electricity
4272,business_as_usual,2040,50%_reduction_2050,north_east,catenary,0.0508521736346276,kg of CO2/kWh of electricity
4274,business_as_usual,2040,50%_reduction_2050,north_west,catenary,0.0574941522676416,kg of CO2/kWh of electricity
