year,yNum,Yard,nLinks,State,OneNode,Lon,Lat,Region,SimTM (M),RTM (M),GTM (M),Die (MGal),BioDie (MGal),Cat (GWh),Hyd (MkgH2),Bat (GWh),Hyd (GWh),HydMWh/Day,BatMWh/Day,Die at_the_well (GJ),BioDie at_the_well (GJ),Cat at_the_well (GJ),Hyd at_the_well (GJ),Bat at_the_well (GJ)
2025,220,Deep Water Port (West Pier Terminal),1,MS,403476,-89.094806,30.366052,SE,96.11225914808611,141.959686713461,184.5475927274993,0.17791785561694223,0.0,0.3160578498540161,0.048963039400776266,0.2578262115701603,1.63046921204585,4.4670389371119175,0.7063731823840008,0.0,0.0,0.0,0.0,0.0
2025,298,FERGUSON,1,MS,396602,-90.129289,31.642587,SE,306.26823906250286,452.36417968916356,588.0734335959127,0.566947326184691,0.0,1.007139796469949,0.15602404926637609,0.8215807275956816,5.195600840570324,14.2345228508776,2.250906103001867,0.0,0.0,0.0,0.0,0.0
2025,382,"Jackson, MS",3,MS,395844,-90.169588,32.28227,SE,28.174322556070592,41.61402550387791,54.098233155041285,0.05215479374917954,0.0,0.09264911559767967,0.014353012587890394,0.07557910835281874,0.4779553191767502,1.3094666278815075,0.20706605028169517,0.0,0.0,0.0,0.0,0.0
2025,470,"Memphis, TN - Rossville",1,MS,399448,-89.854201,34.985132,SE,143.47237836120027,211.91150915316618,275.48496189911606,0.26558836640139094,0.0,0.47179799767702985,0.07308998640640542,0.38487223280054916,2.4338965473333007,6.668209718721371,1.0544444734261622,0.0,0.0,0.0,0.0,0.0
2025,471,MERIDIAN (KCS),3,MS,405872,-88.714117,32.352295,SE,137.53070338122703,203.13553898883353,264.0762006854836,0.25458945657885845,0.0,0.4522592516799315,0.07006308360826398,0.36893337584258934,2.3331006841551907,6.392056668918331,1.0107763721714775,0.0,0.0,0.0,0.0,0.0
2025,472,MERIDIAN (NS),1,MS,405727,-88.723287,32.356251,SE,137.8025726485224,203.53709521438023,264.5982237786943,0.2550927263747626,0.0,0.45315327307558273,0.0702015835849,0.3696626795115534,2.33771273337717,6.404692420211425,1.0127744644152148,0.0,0.0,0.0,0.0,0.0
2025,496,MOSS POINT,1,MS,407631,-88.487773,30.516253,SE,137.58564589428696,203.21669015529628,264.1816972018852,0.2546911632101714,0.0,0.45243992595288285,0.07009107329923137,0.3690807620357966,2.3340327408644046,6.394610248943574,1.0111801699610865,0.0,0.0,0.0,0.0,0.0
2025,527,NORTH GULFPORT,1,MS,403426,-89.095997,30.422475,SE,71.50729527975002,105.61767380787242,137.30297595023416,0.13237046709658956,0.0,0.23514629866489897,0.03642838642290996,0.19182209642164966,1.2130652678829017,3.323466487350416,0.5255399901963005,0.0,0.0,0.0,0.0,0.0
2025,528,NORTH JACKSON,2,MS,395432,-90.191825,32.307847,SE,70.49593168454429,104.12386999552426,135.36103099418153,0.13049828509084974,0.0,0.23182050644906052,0.035913161455777796,0.18910906015985385,1.1959082764774007,3.2764610314449336,0.5181070141365859,0.0,0.0,0.0,0.0,0.0
2025,577,Port Bienville Industrial Park,1,MS,401234,-89.575694,30.211808,SE,70.70264057697756,104.42918307286541,135.75793799472504,0.13088093349808377,0.0,0.23250025291082566,0.036018466395380845,0.18966356768164477,1.1994149309661823,3.2860683040169376,0.519626212826424,0.0,0.0,0.0,0.0,0.0
2025,34,ANDOVOER,1,VA,443067,-82.785074,36.983932,MID_AT,162.42587549639896,239.9061951514597,311.8780536968976,0.30843079815594143,0.0,0.5703062085691714,0.07946532964606108,0.4437281670556066,2.6461954772138343,7.249850622503655,1.2156936083715248,0.0,0.0,0.0,0.0,0.0
2025,83,BERKLEY,1,VA,480224,-76.284451,36.814856,MID_AT,162.8993770122615,240.6055661520584,312.7872359976759,0.3093299310682265,0.0,0.5719687568142587,0.0796969858026367,0.4450217168615696,2.6539096272278027,7.270985280076172,1.2192375804426565,0.0,0.0,0.0,0.0,0.0
2025,130,CAROLINE,1,VA,480334,-76.263637,36.814711,MID_AT,162.6691714051383,240.2655479675254,312.34521235778305,0.30889279321117025,0.0,0.571160463883169,0.0795843598777309,0.44439282253187906,2.650159183928439,7.260710092954628,1.2175145822791207,0.0,0.0,0.0,0.0,0.0
2025,150,CHESAPEAKE,3,VA,479929,-76.329692,36.826319,MID_AT,162.59618160805354,240.15774060955388,312.20506279242005,0.308754192749247,0.0,0.5709041836918977,0.07954865030702109,0.4441934230902864,2.6489700552238022,7.257452206092609,1.216968282439141,0.0,0.0,0.0,0.0,0.0
2025,176,CLIFTON FORGE,1,VA,461348,-79.990567,37.784837,MID_AT,162.52764325672308,240.05650812403155,312.073460561241,0.3086240451459754,0.0,0.5706635333203395,0.07951511856421702,0.44400618446887874,2.6478534481884273,7.254393008735417,1.2164552999147362,0.0,0.0,0.0,0.0,0.0
2025,181,COGEN LEAD,1,VA,474381,-77.433344,37.455471,MID_AT,67.69375551465534,99.98500098215051,129.98050127679568,0.12854379870047986,0.0,0.23768484506169366,0.03311853225671062,0.18493128612561688,1.1028471241484639,3.021498970269764,0.5066610578784024,0.0,0.0,0.0,0.0,0.0
2025,203,CREWE,1,VA,471256,-78.205198,37.187902,MID_AT,67.89387882934346,100.28058703234846,130.36476314205302,0.12892381323628108,0.0,0.2383875137005252,0.03321644070339716,0.18547799921144922,1.1061074754231255,3.030431439515412,0.508158901949176,0.0,0.0,0.0,0.0,0.0
2025,239,DISMAL,1,VA,446900,-82.101712,37.231973,MID_AT,67.83609679901093,100.19524184333324,130.2538143963332,0.12881409083102963,0.0,0.2381846306897877,0.03318817138932414,0.18532014557926252,1.105166107264494,3.0278523486698465,0.5077264262445549,0.0,0.0,0.0,0.0,0.0
2025,250,DUPONT RICHMOND LEAD,1,VA,474292,-77.437434,37.448893,MID_AT,30.392432861907736,44.89021781174346,58.3572831552665,0.057712247490436894,0.0,0.10671325059320348,0.014869211501777143,0.08302851060497374,0.49514474300917893,1.356560939751175,0.22747537152047598,0.0,0.0,0.0,0.0,0.0
2025,312,"Front Royal, VA - Virginia Inland Port (VIP)",3,VA,471296,-78.188455,38.943377,MID_AT,121.85398401102584,179.98071784307626,233.97493319599914,0.23138875768494943,0.0,0.42785106380366894,0.05961591389628497,0.3328905866038225,1.9852099327462898,5.438931322592574,0.9120290043940342,0.0,0.0,0.0,0.0,0.0
2025,361,HOPEWELL (NS),6,VA,475034,-77.28622,37.295288,MID_AT,20.66017396090044,30.515481052381798,39.670125368096336,0.03923164289757758,0.0,0.07254155437987389,0.010107795505675568,0.05644113719383074,0.33658959033899644,0.9221632612027301,0.15463325258583765,0.0,0.0,0.0,0.0,0.0
2025,406,LAMBERTS POINT,2,VA,480118,-76.304628,36.874446,MID_AT,27.375385997461645,40.433980579647084,52.56417475354121,0.05198317156807489,0.0,0.09611986112813696,0.013393149741862917,0.07478629752783866,0.4459918864040352,1.2218955791891375,0.204893965829695,0.0,0.0,0.0,0.0,0.0
2025,515,Norfolk International Terminals (NIT),1,VA,480026,-76.31877,36.91676,MID_AT,65.53717546274186,96.79969006285938,125.8395970817172,0.12444866481453933,0.0,0.23011270799225267,0.03206344577981966,0.1790397660053176,1.067712744467995,2.9252403958027258,0.49051990686388386,0.0,0.0,0.0,0.0,0.0
2025,516,"Norfolk, VA - Portlock",3,VA,480106,-76.308785,36.772677,MID_AT,13.720519440029026,20.2654755857048,26.34511826141624,0.02605391997469076,0.0,0.048175190052252764,0.0067126348981340015,0.0374828266959834,0.22353074210786228,0.6124129920763349,0.10269267587940657,0.0,0.0,0.0,0.0,0.0
2025,536,NORTON,1,VA,443823,-82.634271,36.930669,MID_AT,96.3512991322433,142.31275344567317,185.00657947937512,0.1829616617666224,0.0,0.33830659019622783,0.047138965537173304,0.26322028572550094,1.569727552387871,4.3006234311996465,0.7211514677410985,0.0,0.0,0.0,0.0,0.0
2025,589,Portsmouth Empty Container Yard (PPCY),1,VA,479932,-76.329598,36.846772,MID_AT,41.16577693434844,60.802657732894346,79.04345505276265,0.07816977065856742,0.0,0.14454038246358722,0.020139968611692916,0.11246000484019787,0.6706609547693742,1.837427273340751,0.308109602301912,0.0,0.0,0.0,0.0,0.0
